user_id,transaction_date,city,region,product_category,sale_amount,price,subscription,age,store_id,status,email,username,raw_timestamp
1505,2023-05-15,Dallas,South,Home,447.46,290.69,Premium,61,STORE_010,,user1505@example.com,user_1505,2023-08-03 00:00:00
1977,2023-07-20,New York,East,Electronics,156.13,494.3,Free,62,STORE_019,Active,user1977@example.com,user_1977,2023-06-22T00:00:00Z
1039,2023-04-09,New York,East,Home,597.46,326.8,Enterprise,27,STORE_002,Active,user1039@example.com,user_1039,2024-02-18 00:00:00
1047,2023-05-02,San Jose,West,Books,381.62,328.13,Enterprise,47,STORE_010,,user1047@example.com,user_1047,2024-11-05 00:00:00
1144,2024-04-19,Los Angeles,West,Beauty,,,Free,56,STORE_015,Pending,user1144@example.com,user_1144,2024-10-18 00:00:00
1120,2024-06-05,New York,East,Books,103.61,348.39,Premium,53,STORE_019,,user1120@example.com,user_1120,2024-10-22 00:00:00
1927,2023-11-02,Chicago,Midwest,Food,29.55,407.37,Premium,36,STORE_003,,user1927@example.com,user_1927,2024-06-26 00:00:00
1685,2024-06-15,San Diego,West,Clothing,15.27,349.13,Basic,58,STORE_004,Inactive,user1685@example.com,user_1685,2023-02-10 00:00:00
1476,2023-07-31,New York,East,Food,305.59,66.73,Premium,51,STORE_009,Active,user1476@example.com,user_1476,2024-11-04 00:00:00
1065,2023-11-04,Dallas,South,Electronics,319.81,247.77,Free,58,STORE_018,,user1065@example.com,user_1065,2024-09-12 00:00:00
1227,2023-08-03,Chicago,Midwest,Clothing,223.06,428.76,Premium,31,STORE_002,Inactive,user1227@example.com,user_1227,2024-08-28 00:00:00
1336,2023-05-12,Phoenix,West,Beauty,406.06,452.31,Premium,51,STORE_009,Pending,user1336@example.com,user_1336,2024-03-11T00:00:00Z
1575,2023-05-27,Dallas,South,Books,651.29,284.0,Premium,56,STORE_009,Inactive,user1575@example.com,user_1575,2023-06-07 00:00:00
1026,2024-03-20,San Antonio,South,Beauty,687.14,268.08,Premium,54,STORE_008,Active,user1026@example.com,user_1026,2023-04-02 00:00:00
1483,2023-12-08,Chicago,Midwest,Sports,230.0,489.85,Basic,30,STORE_009,Active,user1483@example.com,user_1483,2023-05-07 00:00:00
1799,2023-11-10,Houston,South,Toys,611.39,278.01,Premium,49,STORE_012,,user1799@example.com,user_1799,2024-02-03 00:00:00
1841,2023-06-07,Phoenix,West,Electronics,796.27,31.86,Enterprise,61,STORE_011,Active,user1841@example.com,user_1841,22/08/2023 00:00
1111,2024-11-25,San Jose,West,Beauty,,,Enterprise,53,STORE_005,Pending,user1111@example.com,user_1111,2023-05-10 00:00:00
1381,2024-08-04,Philadelphia,East,Sports,463.21,212.03,Premium,62,STORE_012,Inactive,user1381@example.com,user_1381,2024-04-24 00:00:00
1915,2023-10-10,Houston,South,Beauty,99.24,159.8,Basic,35,STORE_003,Pending,user1915@example.com,user_1915,2023-04-06 00:00:00
1599,2023-02-28,San Antonio,South,Clothing,513.6,214.87,Free,51,STORE_016,Active,user1599@example.com,user_1599,2024-06-11 00:00:00
1269,2024-11-24,Philadelphia,East,Clothing,717.02,374.23,Enterprise,16,STORE_020,Inactive,user1269@example.com,user_1269,NULL
1754,2023-07-09,Philadelphia,East,Electronics,967.49,36.35,Free,65,STORE_020,Inactive,user1754@example.com,user_1754,2024-11-30 00:00:00
1440,2024-03-16,Chicago,Midwest,Clothing,584.71,261.8,Premium,22,STORE_009,Inactive,user1440@example.com,user_1440,2024-02-05 00:00:00
1378,2024-11-08,Phoenix,West,Electronics,141.99,186.69,Enterprise,26,STORE_017,Inactive,user1378@example.com,user_1378,2024-05-22 00:00:00
1909,2024-01-18,San Antonio,South,Clothing,297.16,429.61,Free,59,STORE_008,,user1909@example.com,user_1909,2023-01-03 00:00:00
1127,2024-08-05,Phoenix,West,Beauty,849.87,446.78,Basic,35,STORE_017,Active,user1127@example.com,,2024-04-16 00:00:00
1550,2023-12-29,New York,East,Clothing,497.13,55.16,Premium,38,STORE_006,,user1550@example.com,user_1550,2023-06-07 00:00:00
1363,2024-10-14,San Jose,West,Sports,230.69,31.87,Basic,57,STORE_015,Pending,user1363@example.com,user_1363,2024-09-26 00:00:00
1271,2024-05-14,New York,East,Electronics,370.85,190.28,Basic,65,STORE_009,Inactive,user1271@example.com,user_1271,2023-10-03 00:00:00
1863,2024-03-25,Philadelphia,East,Toys,,,Basic,24,STORE_012,,user1863@example.com,user_1863,2023-04-24 00:00:00
1405,2023-02-11,Dallas,South,Food,484.5,103.5,Enterprise,42,STORE_011,Active,user1405@example.com,user_1405,2024-03-07 00:00:00
1645,2024-05-22,New York,East,Food,827.38,372.24,Free,64,STORE_013,,user1645@example.com,user_1645,2023-01-22 00:00:00
1637,2023-12-19,New York,East,Electronics,439.99,370.03,Basic,19,STORE_011,,user1637@example.com,user_1637,2024-03-15 00:00:00
1661,2023-10-31,Philadelphia,East,Sports,366.61,426.86,Enterprise,19,STORE_004,Inactive,user1661@example.com,user_1661,2023-04-29 00:00:00
1571,2023-06-06,Philadelphia,East,Food,822.4,127.44,Basic,33,STORE_004,Pending,user1571@example.com,user_1571,2023-04-16 00:00:00
1407,2024-05-29,Phoenix,West,Food,281.12,203.64,Basic,53,STORE_005,Inactive,user1407@example.com,user_1407,2023-01-19 00:00:00
1232,2023-04-04,Chicago,Midwest,Electronics,229.56,490.16,Enterprise,42,STORE_017,Pending,user1232@example.com,user_1232,2024-03-13 00:00:00
1145,2023-11-08,Los Angeles,West,Clothing,896.16,127.25,Free,39,STORE_009,Pending,user1145@example.com,,2024-11-07 00:00:00
1078,2023-08-06,Dallas,South,Sports,496.37,129.87,Enterprise,33,STORE_020,Active,user1078@example.com,user_1078,2024-11-16 00:00:00
1979,2024-07-19,San Jose,West,Food,653.75,188.94,Free,39,STORE_012,,user1979@example.com,user_1979,2023-04-19 00:00:00
1118,2024-09-08,Chicago,Midwest,Clothing,84.13,463.12,Premium,53,STORE_007,Inactive,user1118@example.com,user_1118,NULL
1766,2023-07-26,San Antonio,South,Food,878.3,130.0,Premium,24,STORE_007,,user1766@example.com,user_1766,22/12/2023 00:00
1949,2024-04-04,Los Angeles,West,Clothing,792.98,476.46,Enterprise,20,STORE_016,,user1949@example.com,user_1949,2023-05-13 00:00:00
1494,2024-08-02,Chicago,Midwest,Electronics,971.82,435.78,Basic,63,STORE_013,,user1494@example.com,user_1494,2024-01-29 00:00:00
1264,2024-02-04,Dallas,South,Beauty,699.75,112.81,Free,29,STORE_006,Active,user1264@example.com,user_1264,2024-04-11 00:00:00
1169,2024-06-21,Phoenix,West,Sports,55.16,89.7,Free,30,STORE_010,Pending,user1169@example.com,user_1169,2023-06-01T00:00:00Z
1921,2023-04-04,Chicago,Midwest,Clothing,98.73,131.5,Premium,50,STORE_006,Pending,user1921@example.com,user_1921,2023-06-23 00:00:00
1994,2023-10-12,Philadelphia,East,Food,353.99,5.69,Free,19,STORE_008,Inactive,user1994@example.com,user_1994,2023-03-27T00:00:00Z
1514,2024-07-16,San Jose,West,Sports,817.76,33.35,Basic,42,STORE_020,Pending,user1514@example.com,user_1514,2023-10-14 00:00:00
1831,2023-01-17,Memphis,Central,Clothing,228.43,409.34,Enterprise,57,STORE_009,,user1831@example.com,user_1831,2024-02-09 00:00:00
1375,2023-08-26,New York,East,Beauty,817.44,232.4,Free,25,STORE_016,Active,user1375@example.com,user_1375,2023-07-04 00:00:00
1971,2023-01-22,Philadelphia,East,Sports,432.13,76.04,Basic,27,STORE_013,,user1971@example.com,user_1971,2024-02-17 00:00:00
1136,2024-06-23,New York,East,Food,23.42,59.47,Premium,54,STORE_004,,user1136@example.com,user_1136,2023-05-16 00:00:00
1206,2023-03-27,Philadelphia,East,Sports,793.74,9.65,Basic,56,STORE_020,Active,user1206@example.com,user_1206,2024-12-25 00:00:00
1976,2023-05-23,Philadelphia,East,Toys,548.09,125.69,Enterprise,26,STORE_010,Pending,user1976@example.com,user_1976,2023-01-22 00:00:00
1846,2023-04-16,San Jose,West,Sports,,,Premium,48,STORE_014,Inactive,user1846@example.com,user_1846,2024-01-30 00:00:00
1335,2024-11-02,Philadelphia,East,Sports,232.28,495.43,Basic,59,STORE_013,Active,user1335@example.com,user_1335,2023-03-20 00:00:00
1897,2023-05-02,Los Angeles,West,Home,603.62,267.59,Premium,18,STORE_020,Inactive,user1897@example.com,user_1897,2024-11-14 00:00:00
1743,2024-10-01,Houston,South,Sports,812.61,466.78,Free,22,STORE_009,,user1743@example.com,user_1743,03/01/2023 00:00
1878,2023-06-02,Chicago,Midwest,Food,483.65,393.85,Free,25,STORE_013,,user1878@example.com,user_1878,2023-10-13 00:00:00
1374,2023-11-27,San Antonio,South,Food,696.49,214.8,Basic,65,STORE_013,Pending,user1374@example.com,user_1374,2023-12-08 00:00:00
1869,2024-10-31,Philadelphia,East,Books,540.85,248.84,Enterprise,42,STORE_018,,user1869@example.com,user_1869,2024-03-07 00:00:00
1035,2024-12-11,Dallas,South,Books,368.77,426.04,Premium,31,STORE_012,Active,user1035@example.com,user_1035,2023-04-23 00:00:00
1452,2023-12-24,Los Angeles,West,Home,932.03,277.99,Basic,34,STORE_015,Inactive,user1452@example.com,user_1452,2023-08-18 00:00:00
1061,2024-04-11,Houston,South,Books,325.72,349.9,Enterprise,38,STORE_016,Active,user1061@example.com,user_1061,2023-04-28 00:00:00
1317,2023-05-22,New York,East,Clothing,666.12,352.19,Basic,40,STORE_001,,user1317@example.com,user_1317,2023-06-11 00:00:00
1524,2024-05-15,San Diego,West,Toys,192.21,275.54,Enterprise,26,STORE_012,Inactive,user1524@example.com,user_1524,2023-03-02 00:00:00
1974,2024-01-10,Phoenix,West,Food,158.22,407.79,Premium,31,STORE_003,Active,user1974@example.com,user_1974,2024-06-24 00:00:00
1643,2023-11-03,San Antonio,South,Toys,293.9,349.15,Enterprise,62,STORE_011,,user1643@example.com,user_1643,2023-02-02 00:00:00
1100,2023-06-27,San Diego,West,Food,919.96,415.61,Premium,41,STORE_014,,user1100@example.com,user_1100,2024-03-09T00:00:00Z
1644,2023-10-06,San Diego,West,Clothing,191.86,113.36,Enterprise,24,STORE_007,,user1644@example.com,user_1644,2023-03-21 00:00:00
1141,2024-04-24,Phoenix,West,Toys,650.18,402.65,Free,57,STORE_013,,user1141@example.com,user_1141,2023-03-21 00:00:00
1924,2023-12-10,Phoenix,West,Electronics,20.87,109.9,Basic,34,STORE_006,,user1924@example.com,user_1924,2023-07-26 00:00:00
1636,2023-02-03,Dallas,South,Books,,,Free,21,STORE_019,,user1636@example.com,user_1636,2023-02-19 00:00:00
1195,2023-11-13,San Antonio,South,Electronics,396.73,160.66,Free,64,STORE_010,,user1195@example.com,user_1195,2024-11-21 00:00:00
1652,2024-02-22,New York,East,Clothing,47.03,435.06,Basic,17,STORE_019,,user1652@example.com,user_1652,22/03/2023 00:00
1225,2023-04-06,Chicago,Midwest,Books,992.36,253.3,Basic,59,STORE_005,Inactive,user1225@example.com,user_1225,2023-12-16 00:00:00
1361,2023-05-15,San Antonio,South,Home,,,Free,39,STORE_020,,user1361@example.com,user_1361,2023-09-02 00:00:00
1622,2024-09-17,Phoenix,West,Clothing,871.75,75.6,Basic,52,STORE_016,Active,user1622@example.com,user_1622,2023-03-31 00:00:00
1236,2024-04-10,Philadelphia,East,Home,98.34,184.85,Basic,34,STORE_006,Active,user1236@example.com,user_1236,NULL
1294,2023-09-20,Dallas,South,Toys,,,Basic,23,STORE_019,,user1294@example.com,user_1294,26/09/2024 00:00
1509,2023-05-13,Los Angeles,West,Toys,510.88,342.69,Free,48,STORE_020,Pending,user1509@example.com,user_1509,2024-11-29 00:00:00
1621,2024-10-21,Chicago,Midwest,Electronics,382.06,57.12,Basic,60,STORE_018,Active,user1621@example.com,user_1621,2023-08-17 00:00:00
1051,2024-04-18,Dallas,South,Clothing,94.96,235.1,Free,45,STORE_015,,user1051@example.com,user_1051,2024-02-11 00:00:00
1739,2023-07-24,Los Angeles,West,Beauty,705.27,245.72,Free,20,STORE_011,Pending,user1739@example.com,user_1739,2023-02-09 00:00:00
1009,2024-04-26,Phoenix,West,Food,71.78,388.23,Basic,36,STORE_019,Active,user1009@example.com,user_1009,2024-04-29 00:00:00
1282,2023-08-05,Philadelphia,East,Electronics,411.02,39.28,Enterprise,33,STORE_009,Inactive,user1282@example.com,user_1282,2024-03-05 00:00:00
1406,2024-11-16,San Jose,West,Sports,172.89,377.82,Basic,19,STORE_003,,user1406@example.com,user_1406,2024-05-01 00:00:00
1023,2023-06-14,Chicago,Midwest,Beauty,894.84,282.65,Free,60,STORE_019,,user1023@example.com,user_1023,2024-08-15 00:00:00
1675,2023-11-28,Phoenix,West,Home,794.1,161.62,Premium,25,STORE_015,Inactive,user1675@example.com,user_1675,NULL
1303,2023-05-09,Memphis,Central,Toys,174.44,275.31,Premium,18,STORE_007,Inactive,user1303@example.com,user_1303,NULL
1589,2024-08-13,Houston,South,Electronics,869.08,253.53,Free,39,STORE_001,Pending,user1589@example.com,user_1589,2024-04-11 00:00:00
1728,2023-12-27,New York,East,Home,379.39,232.12,Enterprise,49,STORE_011,Active,user1728@example.com,user_1728,2024-03-22 00:00:00
1801,2024-11-06,San Jose,West,Beauty,112.77,403.94,Free,60,STORE_020,Active,user1801@example.com,user_1801,2024-02-26 00:00:00
1791,2024-09-30,Los Angeles,West,Clothing,219.75,426.59,Enterprise,48,STORE_019,Active,user1791@example.com,user_1791,2023-04-28 00:00:00
1243,2024-04-25,San Diego,West,Clothing,,,Free,45,STORE_014,,user1243@example.com,user_1243,2023-10-18 00:00:00
1110,2024-11-05,Dallas,South,Sports,25.37,210.21,Free,42,STORE_008,Active,user1110@example.com,user_1110,2024-06-15 00:00:00
1899,2024-09-06,Los Angeles,West,Home,200.73,486.88,Free,26,STORE_019,,user1899@example.com,user_1899,2024-08-14 00:00:00
1394,2024-10-13,Phoenix,West,Beauty,712.92,119.33,Basic,41,STORE_011,,user1394@example.com,user_1394,2024-08-13 00:00:00
1346,2023-04-05,San Antonio,South,Home,769.42,391.74,Premium,54,STORE_007,,user1346@example.com,user_1346,2024-04-01 00:00:00
1204,2024-10-04,San Antonio,South,Sports,632.61,221.52,Basic,36,STORE_007,Active,user1204@example.com,,2024-12-25 00:00:00
1310,2023-03-22,San Antonio,South,Beauty,194.69,389.91,Premium,63,STORE_005,,user1310@example.com,user_1310,2023-07-18 00:00:00
1776,2023-09-09,Los Angeles,West,Beauty,32.91,76.17,Free,58,STORE_002,Pending,user1776@example.com,user_1776,2023-04-24 00:00:00
1960,2024-09-02,Chicago,Midwest,Clothing,499.3,50.92,Premium,25,STORE_010,Pending,user1960@example.com,user_1960,2024-02-05 00:00:00
1435,2023-01-23,New York,East,Beauty,320.45,190.75,Premium,47,STORE_003,Inactive,user1435@example.com,user_1435,2023-07-04 00:00:00
1655,2023-07-02,New York,East,Electronics,14.96,302.0,Premium,37,STORE_012,,user1655@example.com,user_1655,2023-05-05 00:00:00
1851,2023-01-31,Phoenix,West,Electronics,147.18,19.6,Basic,29,STORE_012,Active,user1851@example.com,user_1851,2023-05-10 00:00:00
1820,2024-05-08,San Antonio,South,Books,441.7,405.46,Premium,38,STORE_018,Pending,user1820@example.com,user_1820,2023-09-14 00:00:00
1989,2024-12-04,New York,East,Sports,954.22,398.08,Enterprise,22,STORE_019,,user1989@example.com,user_1989,2024-03-09 00:00:00
1884,2023-10-06,San Antonio,South,Home,898.92,179.69,Premium,54,STORE_013,,user1884@example.com,user_1884,2023-02-04T00:00:00Z
1076,2023-09-17,Philadelphia,East,Beauty,810.95,61.75,Free,54,STORE_017,Pending,user1076@example.com,user_1076,2023-09-09 00:00:00
1162,2024-11-03,Phoenix,West,Home,,,Free,25,STORE_011,Active,user1162@example.com,user_1162,2023-08-07 00:00:00
1560,2023-11-26,New York,East,Books,565.35,112.64,Premium,40,STORE_010,,user1560@example.com,user_1560,2024-11-18 00:00:00
1694,2024-10-23,Chicago,Midwest,Beauty,503.66,402.35,Enterprise,36,STORE_011,Inactive,user1694@example.com,user_1694,2023-05-08 00:00:00
1745,2024-09-07,San Jose,West,Home,857.54,323.61,Enterprise,31,STORE_019,Active,user1745@example.com,user_1745,2023-10-19 00:00:00
1477,2024-02-17,San Diego,West,Electronics,420.93,415.78,Premium,37,STORE_001,Active,user1477@example.com,user_1477,2023-12-21 00:00:00
1010,2024-07-23,Los Angeles,West,Home,498.4,492.06,Enterprise,55,STORE_002,,user1010@example.com,user_1010,2024-01-18T00:00:00Z
1683,2023-04-16,Dallas,South,Electronics,690.72,164.82,Basic,19,STORE_001,Inactive,user1683@example.com,user_1683,2023-07-15 00:00:00
1262,2024-01-13,Los Angeles,West,Electronics,,,Premium,32,STORE_002,Active,user1262@example.com,user_1262,2024-12-05 00:00:00
1471,2024-01-24,Memphis,Central,Sports,156.52,163.07,Basic,24,STORE_019,,user1471@example.com,user_1471,2024-02-28 00:00:00
1261,2024-11-15,Dallas,South,Clothing,733.56,164.35,Basic,52,STORE_016,,user1261@example.com,user_1261,2023-10-31 00:00:00
1654,2023-12-28,San Jose,West,Books,23.0,34.83,Basic,60,STORE_003,Active,user1654@example.com,user_1654,2023-07-12 00:00:00
1955,2023-12-15,San Jose,West,Books,114.6,424.66,Free,64,STORE_010,,user1955@example.com,user_1955,NULL
1238,2024-09-27,Chicago,Midwest,Books,951.98,344.7,Enterprise,28,STORE_003,Pending,user1238@example.com,user_1238,17/04/2024 00:00
1147,2023-04-23,New York,East,Books,,,Premium,45,STORE_006,Pending,user1147@example.com,user_1147,2023-09-29 00:00:00
1598,2024-07-17,Houston,South,Clothing,340.4,218.27,Free,43,STORE_007,Inactive,user1598@example.com,user_1598,2023-02-20 00:00:00
1510,2024-03-08,Houston,South,Books,498.68,267.13,Free,28,STORE_013,Inactive,user1510@example.com,user_1510,2024-10-23 00:00:00
1247,2023-04-24,New York,East,Books,110.02,37.59,Premium,19,STORE_002,,user1247@example.com,user_1247,2024-02-19 00:00:00
1700,2023-04-14,New York,East,Books,295.11,177.08,Free,47,STORE_007,Inactive,user1700@example.com,user_1700,2023-04-07 00:00:00
1635,2024-12-18,San Antonio,South,Toys,195.47,39.38,Free,60,STORE_008,Inactive,user1635@example.com,user_1635,2023-01-14 00:00:00
1392,2024-03-14,San Antonio,South,Home,19.64,381.33,Premium,27,STORE_009,Active,user1392@example.com,user_1392,2023-01-02 00:00:00
1625,2023-09-11,San Antonio,South,Toys,236.0,148.88,Premium,18,STORE_001,,user1625@example.com,user_1625,2023-04-07 00:00:00
1081,2023-12-10,New York,East,Toys,370.65,245.81,Enterprise,63,STORE_012,,,user_1081,2024-12-28 00:00:00
1942,2024-06-14,Phoenix,West,Toys,228.05,208.11,Premium,33,STORE_017,Active,user1942@example.com,user_1942,2023-02-01 00:00:00
1175,2024-12-13,Houston,South,Beauty,116.85,192.0,Free,29,STORE_003,Inactive,user1175@example.com,user_1175,11/07/2024 00:00
1185,2024-04-05,San Diego,West,Food,994.0,211.56,Free,59,STORE_012,Pending,user1185@example.com,user_1185,2024-06-16 00:00:00
1699,2024-09-19,Houston,South,Clothing,503.94,484.89,Enterprise,45,STORE_019,Pending,user1699@example.com,user_1699,2023-06-03 00:00:00
1580,2023-10-24,Houston,South,Food,50.54,12.72,Free,47,STORE_010,Active,user1580@example.com,user_1580,2023-02-24 00:00:00
1919,2023-01-06,San Antonio,South,Beauty,290.43,178.36,Free,58,STORE_001,Active,user1919@example.com,user_1919,2024-07-28 00:00:00
1544,2023-03-30,San Jose,West,Sports,226.67,44.96,Basic,62,STORE_007,,user1544@example.com,user_1544,2024-11-25 00:00:00
1251,2024-03-08,New York,East,Beauty,682.13,284.13,Premium,32,STORE_010,,user1251@example.com,user_1251,2024-11-30 00:00:00
1150,2023-09-14,Los Angeles,West,Food,927.85,152.18,Enterprise,51,STORE_007,Pending,user1150@example.com,user_1150,2024-03-23 00:00:00
1442,2024-06-23,Houston,South,Toys,961.83,235.94,Free,48,STORE_012,,user1442@example.com,user_1442,2023-01-28T00:00:00Z
1384,2024-03-07,San Antonio,South,Clothing,624.68,189.69,Basic,55,STORE_010,Inactive,user1384@example.com,user_1384,2023-02-24 00:00:00
1368,2024-02-07,Chicago,Midwest,Food,465.62,438.08,Enterprise,58,STORE_001,,user1368@example.com,user_1368,2024-10-27 00:00:00
1301,2024-08-31,Phoenix,West,Clothing,588.77,65.11,Free,52,STORE_016,Pending,user1301@example.com,user_1301,2024-12-19 00:00:00
1058,2023-05-28,Philadelphia,East,Toys,937.17,360.98,Basic,30,STORE_005,Pending,user1058@example.com,user_1058,2023-07-25 00:00:00
1333,2023-01-01,Philadelphia,East,Food,834.4,239.5,Premium,49,STORE_004,Inactive,user1333@example.com,user_1333,2023-05-05 00:00:00
1048,2024-05-10,Los Angeles,West,Food,620.99,430.36,Basic,50,STORE_009,,user1048@example.com,user_1048,2023-07-09 00:00:00
1872,2024-11-04,San Diego,West,Books,670.86,148.57,Basic,48,STORE_018,Inactive,user1872@example.com,user_1872,2024-11-14 00:00:00
1307,2024-01-31,Los Angeles,West,Clothing,,,Enterprise,42,STORE_014,Inactive,user1307@example.com,user_1307,2023-01-12 00:00:00
1918,2023-02-04,San Diego,West,Toys,19.03,231.88,Premium,38,STORE_005,,user1918@example.com,user_1918,2024-05-30 00:00:00
1171,2024-12-24,San Antonio,South,Beauty,464.89,283.76,Premium,27,STORE_005,Pending,user1171@example.com,user_1171,2024-11-05 00:00:00
1455,2024-02-08,Chicago,Midwest,Clothing,928.14,290.14,Enterprise,40,STORE_016,,user1455@example.com,user_1455,2023-05-13 00:00:00
1778,2024-08-25,Chicago,Midwest,Home,105.58,83.79,Enterprise,20,STORE_002,Active,user1778@example.com,user_1778,2024-05-02 00:00:00
1900,2023-06-02,San Jose,West,Home,99.65,253.06,Enterprise,30,STORE_019,Pending,user1900@example.com,,2023-09-02 00:00:00
1721,2023-08-26,Phoenix,West,Books,257.98,35.65,Premium,27,STORE_013,,,user_1721,2024-03-28 00:00:00
1649,2024-09-13,San Diego,West,Electronics,578.04,494.49,Basic,36,STORE_004,,user1649@example.com,user_1649,2024-03-24 00:00:00
1101,2023-08-19,Chicago,Midwest,Books,960.23,17.0,Basic,43,STORE_017,Inactive,user1101@example.com,user_1101,24/05/2023 00:00
1445,2024-01-04,Dallas,South,Beauty,574.67,417.04,Premium,37,STORE_006,,user1445@example.com,user_1445,25/09/2024 00:00
1761,2024-07-17,Los Angeles,West,Electronics,604.24,238.48,Basic,40,STORE_001,Active,user1761@example.com,user_1761,2024-01-15 00:00:00
1093,2023-05-22,New York,East,Clothing,522.07,67.96,Enterprise,43,STORE_013,Active,user1093@example.com,user_1093,2023-02-22 00:00:00
1233,2023-12-05,Dallas,South,Electronics,872.76,38.64,Basic,34,STORE_009,,user1233@example.com,user_1233,2024-08-12 00:00:00
1877,2024-06-14,New York,East,Sports,476.27,59.88,Enterprise,55,STORE_002,,user1877@example.com,user_1877,2023-01-31 00:00:00
1701,2024-03-07,Philadelphia,East,Sports,336.31,409.3,Basic,37,STORE_002,Inactive,user1701@example.com,user_1701,2023-03-05 00:00:00
1647,2023-03-16,San Antonio,South,Electronics,888.64,465.03,Free,20,STORE_014,,user1647@example.com,user_1647,2023-02-12 00:00:00
1241,2024-05-23,New York,East,Books,235.48,438.84,Free,43,STORE_016,Pending,user1241@example.com,,2023-07-20 00:00:00
1071,2024-01-24,New York,East,Electronics,432.57,217.71,Enterprise,19,STORE_013,,user1071@example.com,user_1071,NULL
1633,2024-01-12,Las Vegas,Central,Home,19.95,50.54,Basic,37,STORE_014,Active,user1633@example.com,user_1633,2024-07-03 00:00:00
1037,2023-01-16,San Diego,West,Books,320.98,144.89,Premium,20,STORE_002,Inactive,user1037@example.com,user_1037,2023-10-27 00:00:00
1555,2024-02-12,Chicago,Midwest,Toys,499.98,274.1,Premium,58,STORE_003,Active,user1555@example.com,user_1555,2023-08-14 00:00:00
1500,2023-11-06,Philadelphia,East,Home,546.0,162.84,Free,57,STORE_008,,user1500@example.com,user_1500,2024-02-25 00:00:00
1736,2024-09-28,Philadelphia,East,Toys,311.89,262.89,Free,21,STORE_007,Inactive,user1736@example.com,user_1736,2023-05-26 00:00:00
1642,2023-08-29,New York,East,Toys,592.36,138.8,Enterprise,23,STORE_001,,user1642@example.com,user_1642,2023-03-03 00:00:00
1325,2024-09-16,Houston,South,Beauty,385.53,116.1,Enterprise,17,STORE_013,,user1325@example.com,user_1325,2024-11-07 00:00:00
1390,2024-07-08,San Jose,West,Home,759.68,297.52,Premium,54,STORE_011,Pending,user1390@example.com,user_1390,20/03/2024 00:00
1547,2023-02-28,Los Angeles,West,Clothing,572.62,288.44,Enterprise,62,STORE_010,,user1547@example.com,user_1547,2024-01-26 00:00:00
1956,2023-09-01,Chicago,Midwest,Food,302.87,386.81,Premium,33,STORE_009,Active,user1956@example.com,user_1956,2023-10-08 00:00:00
1337,2024-11-06,Los Angeles,West,Sports,849.12,418.82,Premium,23,STORE_010,,user1337@example.com,,2023-01-10 00:00:00
1968,2024-01-03,Phoenix,West,Toys,614.23,141.84,Basic,42,STORE_002,,user1968@example.com,user_1968,2023-07-04 00:00:00
1666,2023-10-10,Phoenix,West,Sports,59.08,310.88,Enterprise,24,STORE_008,Inactive,user1666@example.com,user_1666,2024-12-01 00:00:00
1408,2024-03-26,Houston,South,Home,975.53,496.03,Premium,51,STORE_008,Active,,user_1408,2023-12-28 00:00:00
1710,2023-02-15,San Diego,West,Books,244.61,257.96,Free,22,STORE_003,,user1710@example.com,user_1710,2024-11-28 00:00:00
1639,2024-10-19,Memphis,Central,Beauty,975.35,183.34,Free,25,STORE_001,Pending,user1639@example.com,user_1639,2023-10-29 00:00:00
1347,2023-06-14,San Antonio,South,Home,,,Premium,34,STORE_005,,user1347@example.com,user_1347,2024-06-07 00:00:00
1272,2024-06-04,Dallas,South,Home,764.99,79.29,Basic,40,STORE_019,Active,user1272@example.com,user_1272,2023-08-18 00:00:00
1481,2024-08-11,Chicago,Midwest,Beauty,446.61,264.6,Premium,49,STORE_002,,user1481@example.com,user_1481,28/10/2023 00:00
1077,2023-12-03,San Antonio,South,Books,248.64,62.13,Free,30,STORE_015,Pending,user1077@example.com,user_1077,2024-01-06 00:00:00
1159,2024-07-27,Los Angeles,West,Clothing,237.47,394.22,Free,57,STORE_016,,user1159@example.com,user_1159,2024-07-04 00:00:00
1671,2024-02-22,San Antonio,South,Food,509.98,207.21,Free,34,STORE_011,Pending,user1671@example.com,user_1671,22/07/2023 00:00
1420,2024-04-09,San Jose,West,Electronics,475.16,357.13,Basic,23,STORE_014,Pending,user1420@example.com,user_1420,2024-03-17 00:00:00
1148,2023-06-20,San Diego,West,Clothing,408.29,180.41,Basic,48,STORE_017,,user1148@example.com,user_1148,2023-05-02 00:00:00
1740,2023-12-11,Dallas,South,Clothing,743.29,317.26,Premium,20,STORE_012,,user1740@example.com,user_1740,2024-12-17 00:00:00
1016,2023-07-07,Houston,South,Clothing,385.58,326.46,Basic,16,STORE_019,,user1016@example.com,user_1016,2024-08-25 00:00:00
1948,2023-04-10,Philadelphia,East,Books,584.03,449.16,Free,47,STORE_011,Active,user1948@example.com,user_1948,2023-11-27 00:00:00
1539,2023-07-02,Phoenix,West,Food,619.32,289.69,Premium,63,STORE_007,,user1539@example.com,user_1539,2023-05-02 00:00:00
1780,2024-05-13,Dallas,South,Toys,925.27,377.97,Basic,26,STORE_010,Pending,user1780@example.com,user_1780,2023-07-31 00:00:00
1451,2024-06-04,Los Angeles,West,Food,493.48,101.59,Premium,54,STORE_002,,user1451@example.com,user_1451,2023-10-16T00:00:00Z
1103,2024-08-07,Philadelphia,East,Beauty,709.26,59.26,Enterprise,49,STORE_005,,user1103@example.com,user_1103,2024-03-18 00:00:00
